"Timestamp","sessionID","playerDead","currLevel","playerX","playerY","build"
"2024/10/29 2:20:50 PM PDT","638658081155480000","Player1","Level2","-26.29528","0.4899694","1"
"2024/10/29 2:20:53 PM PDT","638658081155480000","Player2","Level2","-30.5","-18.714","1"
"2024/10/29 2:20:54 PM PDT","638658081155480000","Player1","Level2","-26.29262","0.4899754","1"
"2024/10/29 2:20:56 PM PDT","638658081155480000","Player2","Level2","-30.5","-18.714","1"
"2024/10/29 2:20:57 PM PDT","638658081155480000","Player1","Level2","-26.29262","0.4899754","1"
"2024/10/29 2:21:02 PM PDT","638658081155480000","Player2","Level2","-25.48998","-18.69202","1"
"2024/10/29 2:21:03 PM PDT","638658081155480000","Player1","Level2","-26.29262","0.4899754","1"
"2024/10/29 2:21:07 PM PDT","638658081155480000","Player1","Level2","-12.88555","18.722","1"
"2024/10/29 2:21:14 PM PDT","638658081155480000","Player1","Level2","-10.29003","13.51004","1"
"2024/10/29 2:21:20 PM PDT","638658081155480000","Player1","Level2","-11.49001","18.722","1"
"2024/10/29 2:21:20 PM PDT","638658081155480000","Player2","Level2","-25.9597","-18.83269","1"
"2024/10/29 2:21:24 PM PDT","638658081155480000","Player1","Level2","-24.4359","1.397454","1"
"2024/10/29 2:21:28 PM PDT","638658081155480000","Player1","Level2","-11.49","18.722","1"
"2024/10/29 2:21:31 PM PDT","638658081155480000","Player1","Level2","-24.86092","1.286001","1"
"2024/10/29 2:21:32 PM PDT","638658081155480000","Player2","Level2","-27.58645","-18.5262","1"
"2024/10/29 2:21:37 PM PDT","638658081155480000","Player1","Level2","-11.49001","18.722","1"
"2024/10/29 2:21:38 PM PDT","638658081155480000","Player2","Level2","-26.29999","-0.4899921","1"
"2024/10/29 2:21:41 PM PDT","638658081155480000","Player1","Level2","-24.9834","1.347954","1"
"2024/10/29 2:21:41 PM PDT","638658081155480000","Player2","Level2","-26.29999","-0.489992","1"
"2024/10/29 2:21:45 PM PDT","638658081155480000","Player1","Level2","-15.49317","18.722","1"
"2024/10/29 2:21:48 PM PDT","638658081155480000","Player2","Level2","-28.84502","-18.714","1"
"2024/10/29 2:21:54 PM PDT","638658081155480000","Player1","Level2","-11.75941","18.69261","1"
"2024/10/29 2:21:59 PM PDT","638658081155480000","Player1","Level2","-26.30773","0.4899409","1"
"2024/10/29 2:22:04 PM PDT","638658081155480000","Player1","Level2","-11.49","18.722","1"
"2024/10/29 2:22:08 PM PDT","638658081155480000","Player1","Level2","-11.49001","18.722","1"
"2024/10/29 2:22:08 PM PDT","638658081155480000","Player2","Level2","-12.83502","-18.52052","1"
"2024/10/29 2:22:13 PM PDT","638658081155480000","Player1","Level2","-11.49001","18.722","1"
"2024/10/29 2:22:50 PM PDT","638658081155480000","Player2","Level2","9.962859","12.67667","1"
"2024/10/29 2:22:54 PM PDT","638658081155480000","Player1","Level2","-18.84499","1.286001","1"
"2024/10/29 2:22:56 PM PDT","638658081155480000","Player2","Level2","-26.29639","-0.4899919","1"
"2024/10/29 2:23:00 PM PDT","638658081155480000","Player1","Level2","-11.49","18.722","1"
"2024/10/29 2:23:03 PM PDT","638658081155480000","Player1","Level2","-26.03421","1.286001","1"
"2024/10/29 2:23:07 PM PDT","638658081155480000","Player2","Level2","-26.29698","-18.714","1"
"2024/10/29 2:23:08 PM PDT","638658081155480000","Player1","Level2","-26.29078","0.4899754","1"
"2024/10/29 2:23:09 PM PDT","638658081155480000","Player2","Level2","-26.3097","-0.4899918","1"
"2024/10/29 2:23:13 PM PDT","638658081155480000","Player1","Level2","-11.49001","18.722","1"
"2024/10/29 2:23:17 PM PDT","638658081155480000","Player1","Level2","-16.77835","1.286002","1"
"2024/10/29 2:23:21 PM PDT","638658081155480000","Player1","Level2","-11.49001","18.722","1"
"2024/10/29 2:23:27 PM PDT","638658081155480000","Player1","Level2","-15.49995","18.722","1"
"2024/10/29 2:23:32 PM PDT","638658081155480000","Player1","Level2","-11.49036","18.722","1"
"2024/10/29 2:23:38 PM PDT","638658081155480000","Player1","Level2","-11.48999","18.722","1"
"2024/10/29 2:23:41 PM PDT","638658081155480000","Player1","Level2","-26.09758","0.6369498","1"
"2024/10/29 2:23:43 PM PDT","638658081155480000","Player2","Level2","-30.5","-18.714","1"
"2024/10/29 2:23:45 PM PDT","638658081155480000","Player2","Level2","-27.68559","-18.714","1"
"2024/10/29 2:23:46 PM PDT","638658081155480000","Player1","Level2","-26.29262","0.4899754","1"
"2024/10/29 2:23:48 PM PDT","638658081155480000","Player1","Level2","-26.03127","1.347955","1"
"2024/10/29 2:23:50 PM PDT","638658081155480000","Player1","Level2","-25.86224","1.004467","1"
