Timestamp,sessionID,playerDead,currLevel,playerX,playerY,build
10/29/2024 3:37:03,6.38658E+17,Player2,Level3,-23.00408,-18.57802,1
10/29/2024 3:37:58,6.38658E+17,Player1,Level2,24.41311,19.14868,1
10/29/2024 3:47:17,6.38658E+17,Player2,Level1,-3.589627,-13.55406,1
10/29/2024 13:55:08,6.38658E+17,Player1,Level1,-17.70001,14.57225,1
10/29/2024 13:55:53,6.38658E+17,Player1,Level1,-18.29996,14.50999,1
10/29/2024 13:56:52,6.38658E+17,Player2,Level1,-0.7708482,-11.94201,1
10/29/2024 13:57:02,6.38658E+17,Player2,Level1,-2.890002,-14.554,1
10/29/2024 13:57:03,6.38658E+17,Player1,Level1,-20.10001,-2.516505,1
10/29/2024 13:57:16,6.38658E+17,Player2,Level1,-1.090207,-11.866,1
10/29/2024 13:57:21,6.38658E+17,Player1,Level1,-27.29999,-2.510018,1
10/29/2024 13:57:28,6.38658E+17,Player1,Level1,-18.29996,14.50999,1
10/29/2024 13:58:40,6.38658E+17,Player1,Level1,-18.29996,14.50999,1
10/29/2024 14:03:48,6.38658E+17,Player1,Level1,-21.14324,-1.995546,1
10/29/2024 14:03:55,6.38658E+17,Player1,Level1,-21.24219,-2.363043,1
10/29/2024 14:04:19,6.38658E+17,Player1,Level1,31.51,18.738,1
10/29/2024 14:04:26,6.38658E+17,Player1,Level1,-13.7,14.73949,1
10/29/2024 14:04:35,6.38658E+17,Player1,Level1,-5.536384,14.57224,1
10/29/2024 14:04:58,6.38658E+17,Player1,Level1,20.95658,18.71398,1
10/29/2024 14:05:21,6.38658E+17,Player1,Level1,31.44249,18.714,1
10/29/2024 14:05:40,6.38658E+17,Player2,Level1,-0.7024239,-11.94201,1
10/29/2024 14:06:37,6.38658E+17,Player1,Level2,0.5099467,1.286007,1
10/29/2024 14:06:46,6.38658E+17,Player1,Level2,-15.53228,0.5868083,1
10/29/2024 14:07:14,6.38658E+17,Player1,Level2,19.54667,18.56931,1
